Time [s],Pressure [cmH2O],Flow [L/s],V_tidal [L],Chest [mm],Abd [mm],InspInd
42.44,-2.93009840108576,-0.996241144099452,1.31626882987912,1179.74942503364,1138.46961853644,0
42.45,-2.7963835930997,-0.967345339638173,1.30645089746043,1179.68561143286,1138.46961853644,0
42.46,-2.81188675924302,-0.97510430836244,1.29673864922043,1179.5898910317,1138.46961853644,0
42.47,-2.82157623808258,-0.967345339638173,1.28702640098043,1179.49417063053,1138.46961853644,0
42.48,-2.81382465501093,-0.980092086727483,1.2772892138486,1179.39845022937,1138.46961853644,0
42.49,-2.83901729999381,-0.984154194295041,1.26746798244348,1179.3027298282,1138.46961853644,0
42.5,-2.81382465501093,-0.962752030971074,1.25773345131715,1179.20700942704,1138.46961853644,0
42.51,-2.78281832272431,-0.964821726009667,1.24809558253225,1179.11128902588,1138.46961853644,0
42.52,-2.63941403589868,-0.952801436412794,1.23850746672014,1179.01556862471,1138.46961853644,0
42.53,-2.70724038777567,-0.977374635785774,1.22885658635914,1178.91984822355,1138.46961853644,0
42.54,-2.73824672006229,-0.969405227941874,1.21912268704051,1178.82412782238,1138.46961853644,0
42.55,-2.76343936504517,-0.968261386566585,1.20943435396796,1178.72840742122,1138.46961853644,0
42.56,-2.78669411426013,-0.954428370163813,1.19982090518431,1178.60078021967,1138.46961853644,0
42.57,-2.72274355391898,-0.955820680707308,1.19026965992996,1178.5050598185,1138.46961853644,0
42.58,-2.71692986661524,-0.951404707438457,1.18073353298923,1178.40933941734,1138.46961853644,0
42.59,-2.77894253118848,-0.950239198355269,1.17122531346026,1178.34552581656,1138.46961853644,0
42.6,-2.82738992538633,-0.976920992393601,1.16158951250651,1178.28171221579,1138.43748163893,0
42.61,-2.6413519316666,-0.950239198355269,1.15195371155277,1178.21789861501,1138.43748163893,0
42.62,-2.76343936504517,-0.983478341500923,1.14228512385349,1178.15408501424,1138.43748163893,0
42.63,-2.69561301316818,-0.934718286573201,1.13269414071312,1178.05836461307,1138.43748163893,0
42.64,-2.71305407507941,-0.954892699245119,1.12324608578403,1177.96264421191,1138.43748163893,0
42.65,-2.70530249200775,-0.966657734760643,1.113638333614,1177.86692381074,1138.40534474142,0
42.66,-2.72661934545481,-0.970090885385566,1.10395459051327,1177.73929660919,1138.2767971514,0
42.67,-2.79250780156388,-0.963212347531428,1.09428807434868,1177.64357620803,1138.2767971514,0
42.68,-2.76343936504517,-0.963902410197277,1.08465250056004,1177.54785580686,1138.2767971514,0
42.69,-2.77894253118848,-0.945328368590016,1.0751063466661,1177.4521354057,1138.2767971514,0
42.7,-2.73049513699063,-0.966199059653083,1.06554870952489,1177.35641500454,1138.24466025389,0
42.71,-2.68204774279279,-0.968261386566585,1.05587640729379,1177.26069460337,1138.24466025389,0
42.72,-2.66460668088156,-0.970319330198667,1.04618350370996,1177.1968810026,1138.24466025389,0
42.73,-2.77894253118848,-0.972144956140541,1.03647118227827,1177.10116060143,1138.24466025389,0
42.74,-2.69173722163236,-0.961830736950517,1.02680130381281,1176.97353339988,1138.24466025389,0
42.75,-2.68010984702487,-0.942510692073359,1.01727959666769,1176.87781299871,1138.01970197135,0
42.76,-2.68010984702487,-0.940627551946198,1.00786390544759,1176.81399939794,1137.95542817634,0
42.77,-2.57933926709335,-0.952103328049624,0.998400251047615,1176.68637219639,1137.89115438133,0
42.78,-2.62584876552328,-0.950239198355269,0.988888538415591,1176.59065179522,1137.85901748382,0
42.79,-2.6142213909158,-0.954428370163813,0.979365200572995,1176.49493139406,1137.85901748382,0
42.8,-2.6006561205404,-0.950472414507597,0.969840696649638,1176.36730419251,1137.85901748382,0
42.81,-2.65104141050616,-0.956284333744864,0.960306912908376,1176.27158379134,1137.85901748382,0
42.82,-2.68786143009653,-0.955588769826615,0.950747547390519,1176.14395658979,1137.85901748382,0
42.83,-2.58515295439709,-0.923026391524895,0.941354471583761,1176.04823618863,1137.82688058631,0
42.84,-2.49019606176931,-0.931154726948625,0.932083565991393,1175.95251578746,1137.66619609878,0
42.85,-2.57546347555752,-0.933294495515811,0.922761319879071,1175.82488858591,1137.53764850876,0
42.86,-2.41268023105276,-0.915552370610924,0.913517085548438,1175.72916818475,1137.44123781624,0
42.87,-2.49794764484097,-0.929010029912177,0.904294273545822,1175.63344778358,1137.40910091873,0
42.88,-2.38361179453405,-0.914825837733155,0.895075094207595,1175.53772738242,1137.37696402123,0
42.89,-2.41655602258859,-0.913613665691893,0.88593289669047,1175.44200698125,1137.37696402123,0
42.9,-2.40880443951693,-0.905327854465816,0.876838189089681,1175.34628658009,1137.31269022621,0
42.91,-2.28284121460253,-0.894986538899928,0.867836617122853,1175.25056617893,1137.11986884118,0
42.92,-2.34679177494369,-0.900418231207539,0.858859593272316,1175.15484577776,1136.92704745614,0
42.93,-2.33322650456829,-0.8917613516937,0.849898695357809,1175.0591253766,1136.79849986611,0
42.94,-2.26152436115548,-0.897953353243102,0.840950121833125,1174.99531177582,1136.7020891736,0
42.95,-2.2925306934421,-0.877480221645705,0.832072953958681,1174.89959137466,1136.60567848108,0
42.96,-2.35841914955117,-0.897212569379975,0.823199490003553,1174.83577777388,1136.47713089105,0
42.97,-2.28284121460253,-0.881260851913308,0.814307122897086,1174.77196417311,1136.38072019853,0
42.98,-2.19563590504641,-0.892506660099346,0.805438285337023,1174.67624377194,1136.25217260851,0
42.99,-2.25764856961965,-0.890268863029785,0.796524407721378,1174.58052337078,1136.15576191599,0
43,-2.14912640661647,-0.871651407646151,0.787714806367998,1174.48480296961,1136.05935122347,0
43.01,-2.16462957275979,-0.882517462920797,0.778943962015163,1174.38908256845,1136.02721432597,0
43.02,-1.96890210020048,-0.844793113697988,0.770307409132069,1174.29336216729,1135.93080363345,0
43.03,-2.04448003514913,-0.861163070411725,0.761777628211521,1174.19764176612,1135.83439294093,0
43.04,-2.03479055630956,-0.840321189735146,0.753270206910786,1174.07001456457,1135.7058453509,0
43.05,-1.98828105787962,-0.837150155067437,0.744882850186773,1173.9742941634,1135.57729776088,0
43.06,-2.00766001555876,-0.840321189735146,0.73649549346276,1173.91048056263,1135.48088706836,0
43.07,-1.93595787214595,-0.839265509431753,0.728097559966926,1173.78285336108,1135.48088706836,0
43.08,-1.88557258218019,-0.824881601366933,0.719776824412933,1173.68713295991,1135.44875017085,0
43.09,-1.86231783296522,-0.811608957855199,0.711594371616822,1173.59141255875,1135.44875017085,0
43.1,-1.91076522716307,-0.814063013723229,0.70346601175893,1173.52759895797,1135.25592878582,0
43.11,-1.8313115006786,-0.791142609421319,0.695439983643207,1173.43187855681,1135.03097050327,0
43.12,-1.78480200224867,-0.8072277708839,0.687448131741681,1173.33615815564,1134.87028601574,0
43.13,-1.8313115006786,-0.797837870760025,0.679422803533461,1173.20853095409,1134.77387532322,0
43.14,-1.76542304456953,-0.777579159499622,0.671545718382163,1173.08090375254,1134.6774646307,0
43.15,-1.71503775460377,-0.783259141197154,0.663741526878679,1172.98518335138,1134.6774646307,0
43.16,-1.69372090115672,-0.779856116524352,0.655925950590072,1172.85755614982,1134.6774646307,0
43.17,-1.66852825617384,-0.76551402993579,0.648199099857771,1172.76183574866,1134.6453277332,0
43.18,-1.69565879692463,-0.782409772639496,0.640459480844894,1172.69802214788,1134.6453277332,0
43.19,-1.7053482757642,-0.771570178051443,0.63268958109144,1172.60230174672,1134.58105393819,0
43.2,-1.59682611276102,-0.757656426425924,0.625043448069053,1172.53848814594,1134.32395875814,0
43.21,-1.54837871856318,-0.746457465527038,0.617522878609288,1172.44276774478,1134.06686357809,0
43.22,-1.54256503125944,-0.733578797357452,0.610122697294866,1172.34704734362,1133.87404219305,0
43.23,-1.4960555328295,-0.745268838235503,0.602728459116901,1172.25132694245,1133.77763150053,0
43.24,-1.4960555328295,-0.741990295155856,0.595292163449944,1172.15560654129,1133.71335770552,0
43.25,-1.5231860735803,-0.731157738617392,0.587926423281078,1172.02797933974,1133.68122080801,0
43.26,-1.55419240586692,-0.723845977513989,0.580651404700421,1171.93225893857,1133.64908391051,0
43.27,-1.48636605398993,-0.742587470540375,0.573319237460149,1171.83653853741,1133.616947013,0
43.28,-1.3565270375397,-0.708057829603086,0.566066010959432,1171.74081813624,1133.52053632048,0
43.29,-1.44760813863166,-0.705549202302665,0.558997975799903,1171.64509773508,1133.35985183295,0
43.3,-1.34877545446805,-0.70271629199029,0.551956648328438,1171.54937733392,1133.13489355041,0
43.31,-1.38171968252258,-0.699871914843879,0.544943707294267,1171.48556373314,1132.97420906288,0
43.32,-1.31001753910977,-0.690627015374529,0.537991212643175,1171.38984333198,1132.84566147285,0
43.33,-1.3003280602702,-0.691909517900486,0.5310785299768,1171.3260297312,1132.74925078033,0
43.34,-1.32939649678891,-0.674389977619195,0.524247032499202,1171.23030933003,1132.65284008781,0
43.35,-1.25963224914401,-0.676359003641888,0.517493287592896,1171.16649572926,1132.5564293953,0
43.36,-1.26544593644775,-0.669442075296769,0.510764282198203,1171.03886852771,1132.42788180527,0
43.37,-1.2576943533761,-0.664790808518823,0.504093117779125,1170.91124132615,1132.23506042023,0
43.38,-1.20343327187451,-0.634774348864025,0.497595291992211,1170.7836141246,1132.10651283021,0
43.39,-1.21506064648199,-0.655389252977221,0.491144473983005,1170.65598692305,1131.97796524018,0
43.4,-1.20730906341034,-0.661783445886769,0.484558610488685,1170.59217332227,1131.91369144517,0
43.41,-1.17048904381997,-0.651318472891397,0.477993100894794,1170.49645292111,1131.88155454767,0
43.42,-1.17242693958789,-0.637909056070762,0.471546963249983,1170.40073251995,1131.88155454767,0
43.43,-1.11429006655047,-0.64550759104439,0.465129880014408,1170.27310531839,1131.88155454767,0
43.44,-1.01351948661895,-0.636169459005931,0.458721494764156,1170.20929171762,1131.88155454767,0
43.45,-1.04065002736974,-0.622077579253882,0.452430259572857,1170.11357131645,1131.84941765016,0
43.46,-1.06390477658471,-0.616350621177393,0.446238118570701,1170.01785091529,1131.65659626512,0
43.47,-1.04452581890557,-0.619578548746729,0.44005847272108,1169.89022371374,1131.46377488008,0
43.48,-1.00964369508312,-0.609479968410802,0.433913180135292,1169.79450331257,1131.30309039255,0
43.49,-1.034836340066,-0.612744091554848,0.427802059835464,1169.66687611102,1131.17454280253,0
43.5,-0.974761571260673,-0.606198269588992,0.421707348029745,1169.57115570986,1131.07813211001,0
43.51,-1.00964369508312,-0.611657985959688,0.415618066752001,1169.47543530869,1131.07813211001,0
43.52,-0.887556261704549,-0.579275774844707,0.409663397947979,1169.41162170792,1131.0459952125,0
43.53,-0.965072092421104,-0.576975531047641,0.403882141418518,1169.31590130675,1131.0459952125,0
43.54,-0.897245740544119,-0.57543692689256,0.398120079128817,1169.22018090559,1131.0459952125,0
43.55,-0.90305942784786,-0.592889857129731,0.392278445208705,1169.15636730481,1131.013858315,0
43.56,-0.881742574400808,-0.578126796970026,0.386423361938206,1169.06064690365,1130.88531072497,0
43.57,-0.90305942784786,-0.578126796970026,0.380642093968506,1168.96492650249,1130.72462623744,0
43.58,-0.862363616721669,-0.555047089066834,0.374976224538322,1168.86920610132,1130.4996679549,0
43.59,-0.881742574400808,-0.556642055254289,0.369417778816716,1168.74157889977,1130.37112036487,0
43.6,-0.87786678286498,-0.543343582146194,0.363917850629714,1168.58204489783,1130.27470967236,0
43.61,-0.775158307165545,-0.546597165608973,0.358468146890938,1168.45441769628,1130.27470967236,0
43.62,-0.802288847916339,-0.526353403759195,0.353103394044097,1168.35869729511,1130.27470967236,0
43.63,-0.761593036790148,-0.527615139657691,0.347833551327013,1168.26297689395,1130.27470967236,0
43.64,-0.726710912967699,-0.522549917048646,0.342582726043481,1168.16725649278,1130.27470967236,0
43.65,-0.749965662182665,-0.530129602540958,0.337319328445533,1168.07153609162,1130.27470967236,0
43.66,-0.726710912967699,-0.509666671792849,0.332120347073864,1167.97581569046,1130.24257277485,0
43.67,-0.676325623001938,-0.513565581184861,0.327004185808976,1167.88009528929,1130.11402518482,0
43.68,-0.695704580681077,-0.503101348239921,0.321920851161852,1167.81628168852,1129.82479310727,0
43.69,-0.674387727234024,-0.503541699613711,0.316887635922583,1167.75246808774,1129.50342413221,0
43.7,-0.651132978019058,-0.492414791638014,0.311907853466325,1167.72056128735,1129.27846584966,0
43.71,-0.705394059520646,-0.488347045841955,0.307004044278925,1167.72056128735,1129.14991825964,0
43.72,-0.664698248394455,-0.486983580047059,0.30212739114948,1167.68865448696,1129.08564446463,0
43.73,-0.655008769554886,-0.485159665099333,0.297266674923748,1167.68865448696,1129.08564446463,0
43.74,-0.651132978019058,-0.477794384913307,0.292451904673685,1167.65674768658,1129.08564446463,0
43.75,-0.592996104981642,-0.476865726338777,0.287678604117424,1167.56102728541,1129.05350756712,0
43.76,-0.598809792285384,-0.461273011933657,0.282987910426062,1167.43340008386,1129.05350756712,0
43.77,-0.604623479589125,-0.452051474067524,0.278421287996056,1167.30577288231,1129.02137066961,0
43.78,-0.594934000749556,-0.455470604704507,0.273883677602196,1167.24195928153,1128.89282307959,0
43.79,-0.600747688053297,-0.450578189950986,0.269353433628919,1167.17814568076,1128.76427548956,0
43.8,-0.573617147302503,-0.460792268695244,0.264796581335687,1167.11433207998,1128.63572789954,0
43.81,-0.558113981159193,-0.441635285701696,0.260284443563703,1167.08242527959,1128.50718030951,0
43.82,-0.523231857336743,-0.439623269380348,0.255878150788293,1167.0505184792,1128.4429065145,0
43.83,-0.534859231944226,-0.446625673318497,0.251446906074798,1166.98670487843,1128.4429065145,0
43.84,-0.517418170033001,-0.429421804290259,0.247066668686755,1166.92289127765,1128.4429065145,0
43.85,-0.50191500388969,-0.42787060667074,0.24278020663195,1166.85907767688,1128.4429065145,0
43.86,-0.509666586961346,-0.413648143388502,0.238572612881653,1166.7952640761,1128.410769617,0
43.87,-0.484473941978466,-0.398918935380013,0.234509777487811,1166.76335727571,1128.410769617,0
43.88,-0.474784463138896,-0.40553130186606,0.23048752630158,1166.69954367494,1128.410769617,0
43.89,-0.449591818156016,-0.388219088496427,0.226518774349768,1166.63573007416,1128.37863271949,0
43.9,-0.461219192763499,-0.389928058262176,0.222628038615975,1166.540009673,1128.25008512946,0
43.91,-0.434088652012705,-0.3983629505309,0.21868658357201,1166.41238247144,1128.15367443695,0
43.92,-0.410833902797739,-0.380142325434121,0.214794057192184,1166.28475526989,1128.02512684692,0
43.93,-0.395330736654428,-0.371293735270187,0.211036876888663,1166.15712806834,1127.9287161544,0
43.94,-0.424399173173136,-0.361003233804405,0.20737539204329,1166.09331446756,1127.86444235939,0
43.95,-0.420523381637308,-0.368296965240954,0.203728891048063,1166.02950086679,1127.86444235939,0
43.96,-0.418585485869394,-0.373080243108641,0.200022005006315,1165.9975940664,1127.86444235939,0
43.97,-0.383703362046945,-0.369498589853565,0.196309110841504,1165.96568726601,1127.83230546188,0
43.98,-0.389517049350686,-0.370097939136131,0.192611128196556,1165.96568726601,1127.83230546188,0
43.99,-0.370138091671548,-0.349777579519543,0.189011750603277,1165.96568726601,1127.83230546188,0
44,-0.348821238224495,-0.364668335219097,0.185439521029584,1165.93378046562,1127.83230546188,0
44.01,-0.354634925528237,-0.342089221324045,0.181905733246868,1165.90187366524,1127.83230546188,0
44.02,-0.333318072081184,-0.330221222309232,0.178544181028702,1165.80615326407,1127.73589476936,0
44.03,-0.319752801705787,-0.317212545987193,0.17530701218722,1165.71043286291,1127.60734717934,0
44.04,-0.319752801705787,-0.322066353217694,0.172110617691195,1165.64661926213,1127.57521028183,0
44.05,-0.313939114402046,-0.322066353217694,0.168889954159018,1165.61471246174,1127.51093648682,0
44.06,-0.294560156722907,-0.322066353217694,0.165669290626841,1165.58280566136,1127.51093648682,0
44.07,-0.284870677883338,-0.310146792408522,0.16250822489871,1165.55089886097,1127.47879958932,0
44.08,-0.279056990579596,-0.308714236055318,0.159413919756391,1165.51899206058,1127.47879958932,0
44.09,-0.269367511740027,-0.302183701913049,0.156359430066549,1165.48708526019,1127.35025199929,0
44.1,-0.269367511740027,-0.303647069803005,0.153330276207969,1165.4551784598,1127.28597820428,0
44.11,-0.259678032900458,-0.27852004161584,0.150419440650875,1165.39136485903,1127.25384130677,0
44.12,-0.248050658292974,-0.292493407215235,0.14756437340672,1165.35945805864,1127.25384130677,0
44.13,-0.248050658292974,-0.283254432402952,0.144685634208629,1165.32755125825,1127.25384130677,0
44.14,-0.232547492149664,-0.271263568767251,0.141913044202778,1165.26373765748,1127.25384130677,0
44.15,-0.238361179453405,-0.276122406976643,0.139176114324058,1165.16801725631,1127.25384130677,0
44.16,-0.228671700613836,-0.283254432402952,0.13637923012716,1165.07229685515,1127.25384130677,0
44.17,-0.201541159863042,-0.261274958524323,0.133656583172524,1164.97657645398,1127.25384130677,0
44.18,-0.218982221774267,-0.258717556429346,0.131056620597755,1164.91276285321,1127.22170440927,0
44.19,-0.213168534470525,-0.261274958524323,0.128456658022987,1164.84894925243,1127.18956751176,0
44.2,-0.217044326006353,-0.253525371729424,0.125882656371718,1164.81704245204,1127.02888302423,0
44.21,-0.197665368327214,-0.244626956037474,0.123391894732884,1164.81704245204,1126.99674612672,0
44.22,-0.187975889487645,-0.229673510086707,0.121020392402263,1164.78513565165,1126.99674612672,0
44.23,-0.186037993719731,-0.240054086353407,0.118671754420062,1164.78513565165,1126.96460922922,0
44.24,-0.187975889487645,-0.212636352023587,0.116408302228177,1164.78513565165,1126.96460922922,0
44.25,-0.186037993719731,-0.221819088545695,0.114236025025331,1164.78513565165,1126.96460922922,0
44.26,-0.186037993719731,-0.230636505966829,0.111973747052768,1164.75322885127,1126.96460922922,0
44.27,-0.178286410648075,-0.224796659206398,0.109696581226902,1164.75322885127,1126.96460922922,0
44.28,-0.176348514880162,-0.21471090214513,0.107499043420145,1164.72132205088,1126.96460922922,0
44.29,-0.172472723344334,-0.203038736108544,0.105410295228876,1164.68941525049,1126.96460922922,0
44.3,-0.178286410648075,-0.224796659206398,0.103271118252301,1164.6575084501,1126.93247233171,0
44.31,-0.166659036040592,-0.205210335165243,0.101121083280443,1164.56178804894,1126.93247233171,0
44.32,-0.156969557201023,-0.203038736108544,0.0990798379240743,1164.43416084739,1126.80392474169,0
44.33,-0.156969557201023,-0.185945095727157,0.0971349187648958,1164.30653364583,1126.67537715166,0
44.34,-0.13565270375397,-0.165780433828513,0.0953762911171175,1164.21081324467,1126.51469266413,0
44.35,-0.131776912218143,-0.154715671630459,0.0937738105898226,1164.14699964389,1126.48255576662,0
44.36,-0.112397954539004,-0.136446397019509,0.0923180002465728,1164.11509284351,1126.48255576662,0
44.37,-0.102708475699435,-0.126324816902207,0.0910041441769642,1164.08318604312,1126.48255576662,0
44.38,-0.100770579931521,-0.120946804084529,0.0897677860720305,1164.08318604312,1126.45041886912,0
44.39,-0.0949568926277793,-0.100972089846052,0.0886581916023776,1164.08318604312,1126.45041886912,0
44.4,-0.0949568926277793,-0.0917728518229997,0.0876944668940324,1164.08318604312,1126.45041886912,0
44.41,-0.0872053095561238,-0.0470784796397582,0.0870002102367186,1164.08318604312,1126.45041886912,0
44.42,-0.0813916222523823,-0.0698286698958277,0.0864156744890406,1164.08318604312,1126.45041886912,0
44.43,-0.0813916222523823,-0.0470784796397582,0.0858311387413627,1164.08318604312,1126.45041886912,0
44.44,-0.0755779349486407,-0.0210541361503678,0.0854904756624121,1164.08318604312,1126.45041886912,0
44.45,-0.0658884561090713,-0,0.0853852049816602,1164.05127924273,1126.41828197161,0
44.46,-0.0620126645732436,-0,0.0853852049816602,1164.05127924273,1126.41828197161,0
44.47,-0.0600747688053297,-0,0.0853852049816602,1164.05127924273,1126.3861450741,0
44.48,-0.056198977269502,-0,0.0853852049816602,1164.05127924273,1126.19332368907,0
44.49,-0.0542610815015882,-0,0.0853852049816602,1164.05127924273,1126.12904989405,0
44.5,-0.0503852899657604,-0,0.0853852049816602,1164.05127924273,1126.12904989405,0
44.51,-0.0445716026620188,-0,0.0853852049816602,1164.05127924273,1126.12904989405,0
44.52,-0.0406958111261911,-0,0.0853852049816602,1164.05127924273,1126.12904989405,0
44.53,-0.0406958111261911,-0,0.0853852049816602,1164.05127924273,1126.12904989405,0
44.54,-0.0406958111261911,-0,0.0853852049816602,1164.05127924273,1126.12904989405,0
44.55,-0.0445716026620188,-0,0.0853852049816602,1164.05127924273,1126.12904989405,0
44.56,-0.0465094984299327,-0,0.0853852049816602,1164.05127924273,1126.12904989405,0
44.57,-0.0503852899657604,-0,0.0853852049816602,1164.05127924273,1126.09691299655,0
44.58,-0.0600747688053297,-0,0.0853852049816602,1164.05127924273,1126.09691299655,0
44.59,-0.0813916222523823,-0,0.0853852049816602,1164.05127924273,1126.09691299655,0
44.6,-0.102708475699435,-0,0.0853852049816602,1164.05127924273,1126.09691299655,0
44.61,-0.137590599521884,0,0,1164.05127924273,1126.09691299655,0
44.62,-0.178286410648075,0.078777364049168,0.00039388682024584,1164.05127924273,1126.09691299655,0
44.63,-0.217044326006353,0.113379993041579,0.00135467360569958,1164.05127924273,1126.09691299655,0
44.64,-0.279056990579596,0.153276424798551,0.00268795569490023,1164.05127924273,1126.09691299655,0
44.65,-0.343007550920754,0.182334167609548,0.00436600865694072,1164.05127924273,1126.09691299655,0
44.66,-0.393392840886514,0.205210335165243,0.00630373117081468,1164.05127924273,1126.09691299655,0
44.67,-0.465094984299327,0.235392398198791,0.00850674483763485,1164.05127924273,1126.09691299655,0
44.68,-0.534859231944226,0.257859452717432,0.010973004092216,1164.05127924273,1126.09691299655,0
44.69,-0.618188749964522,0.280897211678585,0.0136667874141961,1164.05127924273,1126.09691299655,0
44.7,-0.717021434128129,0.310860594946244,0.0166255764473202,1164.05127924273,1126.09691299655,0
44.71,-0.808102535220081,0.338834254615587,0.0198740506951294,1164.05127924273,1126.09691299655,0
44.72,-0.908873115151602,0.367091407291999,0.0234036790046673,1164.05127924273,1126.09691299655,0
44.73,-1.00383000777938,0.388219088496427,0.0271802314836094,1164.05127924273,1126.09691299655,0
44.74,-1.10653848347882,0.40333922471913,0.0311380230496872,1164.05127924273,1126.09691299655,0
44.75,-1.19180589726703,0.426313764855971,0.0352862879975627,1164.05127924273,1126.09691299655,0
44.76,-1.3003280602702,0.450578189950986,0.0396707477715975,1164.05127924273,1126.06477609904,0
44.77,-1.3700923079151,0.459829274395653,0.0442227850933307,1164.05127924273,1126.06477609904,0
44.78,-1.48636605398993,0.486072478070271,0.0489522938556603,1164.05127924273,1126.06477609904,0
44.79,-1.60845348736851,0.511836399234747,0.0539418382421854,1164.05127924273,1126.06477609904,0
44.8,-1.67434194347758,0.513996967721388,0.0590710050769661,1164.05127924273,1126.06477609904,0
44.81,-1.75573356572996,0.5288738654378,0.064285359242762,1164.05127924273,1126.06477609904,0
44.82,-1.87782099910853,0.541300161661039,0.0696362293782562,1164.05127924273,1126.06477609904,0
44.83,-1.93208208061012,0.552646008930976,0.0751059602312163,1164.05127924273,1126.06477609904,0
44.84,-2.03479055630956,0.577359541426956,0.0807559879830059,1164.05127924273,1126.06477609904,0
44.85,-2.15881588545604,0.589139725529462,0.086588484317788,1164.08318604312,1126.06477609904,0
44.86,-2.3060959638175,0.602898708085649,0.0925486764858636,1164.08318604312,1126.06477609904,0
44.87,-2.39911496067736,0.619220721082608,0.0986592736317048,1164.08318604312,1126.06477609904,0
44.88,-2.52507818559176,0.627045762043653,0.104890606047336,1164.08318604312,1126.06477609904,0
44.89,-2.6142213909158,0.67373235681177,0.111394496641613,1164.08318604312,1126.06477609904,0
44.9,-2.74793619890186,0.670103906476989,0.118113677958057,1164.08318604312,1126.06477609904,0
44.91,-2.79832148886762,0.656740572459318,0.124747900352739,1164.08318604312,1126.09691299655,0
44.92,-2.84870677883338,0.701769447241377,0.131540450451242,1164.11509284351,1126.09691299655,0
44.93,-2.91265733917454,0.70271629199029,0.1385628791474,1164.11509284351,1126.09691299655,0
44.94,-2.96885631644404,0.696061331635927,0.145556767265531,1164.14699964389,1126.09691299655,0
44.95,-2.95335315030073,0.700821323258898,0.152541180540006,1164.14699964389,1126.09691299655,0
44.96,-3.03474477255311,0.701453548306963,0.159552554897835,1164.17890644428,1126.09691299655,0
44.97,-3.0618753133039,0.710245610057183,0.166611050689656,1164.17890644428,1126.09691299655,0
44.98,-3.09094374982261,0.713048607352152,0.173727521776702,1164.21081324467,1126.09691299655,0
44.99,-3.17427326784291,0.754725442802957,0.181066392027478,1164.27462684545,1126.12904989405,0
45,-3.17427326784291,0.73899717970713,0.188535005140028,1164.27462684545,1126.12904989405,0
45.01,-3.17427326784291,0.755605931660964,0.196008020696869,1164.33844044622,1126.16118679156,0
45.02,-3.17427326784291,0.750602838342344,0.203539064546885,1164.402254047,1126.16118679156,0
45.03,-3.17427326784291,0.739896385693435,0.210991560667064,1164.43416084739,1126.19332368907,0
45.04,-3.17427326784291,0.757948901413241,0.218480787102598,1164.43416084739,1126.19332368907,0
45.05,-3.17427326784291,0.795612377245719,0.226248593495892,1164.49797444816,1126.19332368907,0
45.06,-3.17427326784291,0.770995451582082,0.234081632640031,1164.59369484933,1126.22546058657,0
45.07,-3.17427326784291,0.760867467857525,0.241740947237229,1164.72132205088,1126.22546058657,0
45.08,-3.17427326784291,0.780992105642943,0.249450245104732,1164.81704245204,1126.22546058657,0
45.09,-3.17427326784291,0.777008877677766,0.257240250021335,1164.91276285321,1126.25759748408,0
45.1,-3.17427326784291,0.795612377245719,0.265103356295953,1164.97657645398,1126.25759748408,0
45.11,-3.17427326784291,0.798115621115092,0.273071996287757,1165.00848325437,1126.28973438159,0
45.12,-3.17427326784291,0.761449838756302,0.280869823587114,1165.07229685515,1126.28973438159,0
45.13,-3.17427326784291,0.77586705652058,0.288556408063498,1165.10420365554,1126.32187127909,0
45.14,-3.17427326784291,0.783824875572968,0.296354867723966,1165.23183085709,1126.32187127909,0
45.15,-3.17427326784291,0.78945992206555,0.304221291712159,1165.32755125825,1126.32187127909,0
45.16,-3.17427326784291,0.791142609421319,0.312124304369593,1165.42327165942,1126.3540081766,0
45.17,-3.17427326784291,0.79728207976902,0.320066427815545,1165.55089886097,1126.3540081766,0
45.18,-3.17427326784291,0.794497292777283,0.328025324678276,1165.64661926213,1126.3540081766,0
45.19,-3.17427326784291,0.779287500979175,0.335894248647058,1165.71043286291,1126.3861450741,0
45.2,-3.17427326784291,0.788617231995744,0.343733772311933,1165.7423396633,1126.3861450741,0
45.21,-3.17427326784291,0.808325293852879,0.351718484941176,1165.77424646368,1126.3861450741,0
45.22,-3.17427326784291,0.782409772639496,0.359672160273638,1165.77424646368,1126.41828197161,0
45.23,-3.17427326784291,0.785519634039283,0.367511807307032,1165.77424646368,1126.41828197161,0
45.24,-3.17427326784291,0.791422709486537,0.375396519024661,1165.80615326407,1126.45041886912,0
45.25,-3.17427326784291,0.780708263327319,0.38325717388873,1165.83806006446,1126.48255576662,0
45.26,-3.17427326784291,0.797560023678377,0.391148515323759,1165.9975940664,1126.48255576662,0
45.27,-3.17427326784291,0.782409772639496,0.399048364305348,1166.12522126795,1126.51469266413,0
45.28,-3.17427326784291,0.78945992206555,0.406907712778873,1166.2528484695,1126.51469266413,0
45.29,-3.17427326784291,0.794218277038116,0.414826103774392,1166.38047567106,1126.51469266413,0
45.3,-3.17427326784291,0.775295515333239,0.422673672736248,1166.47619607222,1126.54682956164,0
45.31,-3.17427326784291,0.798393274844526,0.430542116687137,1166.57191647338,1126.54682956164,0
45.32,-3.17427326784291,0.786929144654333,0.438468728784632,1166.63573007416,1126.57896645914,0
45.33,-3.17427326784291,0.783259141197154,0.446319670213889,1166.69954367494,1126.57896645914,0
45.34,-3.17427326784291,0.792542119818981,0.45419867651897,1166.73145047532,1126.61110335665,0
45.35,-3.17427326784291,0.778149023379336,0.462052132234961,1166.82717087649,1126.61110335665,0
45.36,-3.17427326784291,0.780140268880849,0.469843578696262,1166.89098447726,1126.64324025415,0
